segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
BKK CDG,2025-05-11,Sunday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",69,174,39.66,57,172,33.14,Seafood
BKK CDG,2025-05-12,Monday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",65,163,39.88,55,159,34.59,Seafood
BKK CDG,2025-05-12,Monday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",98,163,60.12,104,159,65.41,Chicken
BKK CDG,2025-05-12,Monday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",65,163,39.88,52,159,32.7,Seafood
BKK CDG,2025-05-12,Monday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,98,163,60.12,107,159,67.3,Chicken
BKK CDG,2025-05-13,Tuesday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",63,104,60.58,65,101,64.36,Chicken
BKK CDG,2025-05-13,Tuesday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",41,104,39.42,36,101,35.64,Seafood
BKK CDG,2025-05-13,Tuesday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,63,104,60.58,66,101,65.35,Chicken
BKK CDG,2025-05-13,Tuesday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",41,104,39.42,35,101,34.65,Seafood
BKK CDG,2025-05-14,Wednesday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",56,92,60.87,62,90,68.89,Chicken
BKK CDG,2025-05-14,Wednesday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",36,92,39.13,28,90,31.11,Seafood
BKK CDG,2025-05-14,Wednesday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,56,92,60.87,63,90,70.0,Chicken
BKK CDG,2025-05-14,Wednesday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",36,92,39.13,27,90,30.0,Seafood
BKK CDG,2025-05-15,Thursday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",46,117,39.32,37,113,32.74,Seafood
BKK CDG,2025-05-15,Thursday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",71,117,60.68,76,113,67.26,Chicken
BKK CDG,2025-05-15,Thursday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,71,117,60.68,77,113,68.14,Chicken
BKK CDG,2025-05-15,Thursday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",46,117,39.32,36,113,31.86,Seafood
BKK CDG,2025-05-16,Friday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",88,146,60.27,89,138,64.49,Chicken
BKK CDG,2025-05-16,Friday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",58,146,39.73,49,138,35.51,Seafood
BKK CDG,2025-05-16,Friday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",58,146,39.73,48,138,34.78,Seafood
BKK CDG,2025-05-16,Friday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,88,146,60.27,90,138,65.22,Chicken
BKK CDG,2025-05-17,Saturday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",95,157,60.51,105,155,67.74,Chicken
BKK CDG,2025-05-17,Saturday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",62,157,39.49,50,155,32.26,Seafood
BKK CDG,2025-05-17,Saturday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,95,157,60.51,105,155,67.74,Chicken
BKK CDG,2025-05-17,Saturday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",62,157,39.49,50,155,32.26,Seafood
BKK CDG,2025-05-18,Sunday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",79,131,60.31,87,128,67.97,Chicken
BKK CDG,2025-05-18,Sunday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",52,131,39.69,41,128,32.03,Seafood
BKK CDG,2025-05-18,Sunday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,79,131,60.31,88,128,68.75,Chicken
BKK CDG,2025-05-18,Sunday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",52,131,39.69,40,128,31.25,Seafood
BKK CDG,2025-05-19,Monday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",55,91,60.44,57,87,65.52,Chicken
BKK CDG,2025-05-19,Monday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",36,91,39.56,30,87,34.48,Seafood
BKK CDG,2025-05-19,Monday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,55,91,60.44,57,87,65.52,Chicken
BKK CDG,2025-05-19,Monday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",36,91,39.56,30,87,34.48,Seafood
BKK CDG,2025-05-20,Tuesday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",45,75,60.0,53,74,71.62,Chicken
BKK CDG,2025-05-20,Tuesday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",30,75,40.0,21,74,28.38,Seafood
BKK CDG,2025-05-20,Tuesday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",30,75,40.0,20,74,27.03,Seafood
BKK CDG,2025-05-20,Tuesday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,45,75,60.0,54,74,72.97,Chicken
BKK CDG,2025-05-21,Wednesday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",40,100,40.0,33,99,33.33,Seafood
BKK CDG,2025-05-21,Wednesday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",60,100,60.0,66,99,66.67,Chicken
BKK CDG,2025-05-21,Wednesday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",40,100,40.0,31,99,31.31,Seafood
BKK CDG,2025-05-21,Wednesday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,60,100,60.0,68,99,68.69,Chicken
BKK CDG,2025-05-22,Thursday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",38,97,39.18,28,94,29.79,Seafood
BKK CDG,2025-05-22,Thursday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",59,97,60.82,66,94,70.21,Chicken
BKK CDG,2025-05-22,Thursday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,59,97,60.82,67,94,71.28,Chicken
BKK CDG,2025-05-22,Thursday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",38,97,39.18,27,94,28.72,Seafood
BKK CDG,2025-05-23,Friday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",57,144,39.58,51,143,35.66,Seafood
BKK CDG,2025-05-23,Friday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",87,144,60.42,92,143,64.34,Chicken
BKK CDG,2025-05-23,Friday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,87,144,60.42,92,143,64.34,Chicken
BKK CDG,2025-05-23,Friday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",57,144,39.58,51,143,35.66,Seafood
BKK CDG,2025-05-24,Saturday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",53,133,39.85,43,129,33.33,Seafood
BKK CDG,2025-05-24,Saturday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",80,133,60.15,86,129,66.67,Chicken
BKK CDG,2025-05-24,Saturday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,80,133,60.15,87,129,67.44,Chicken
BKK CDG,2025-05-24,Saturday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",53,133,39.85,42,129,32.56,Seafood
BKK CDG,2025-05-25,Sunday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",50,127,39.37,41,122,33.61,Seafood
BKK CDG,2025-05-25,Sunday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",77,127,60.63,81,122,66.39,Chicken
BKK CDG,2025-05-25,Sunday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",50,127,39.37,41,122,33.61,Seafood
BKK CDG,2025-05-25,Sunday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,77,127,60.63,81,122,66.39,Chicken
BKK CDG,2025-05-26,Monday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",46,115,40.0,38,114,33.33,Seafood
BKK CDG,2025-05-26,Monday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",69,115,60.0,76,114,66.67,Chicken
BKK CDG,2025-05-26,Monday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",46,115,40.0,38,114,33.33,Seafood
BKK CDG,2025-05-26,Monday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,69,115,60.0,76,114,66.67,Chicken
BKK CDG,2025-05-27,Tuesday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",52,130,40.0,42,127,33.07,Seafood
BKK CDG,2025-05-27,Tuesday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",78,130,60.0,85,127,66.93,Chicken
BKK CDG,2025-05-27,Tuesday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",52,130,40.0,42,127,33.07,Seafood
BKK CDG,2025-05-27,Tuesday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,78,130,60.0,85,127,66.93,Chicken
BKK CDG,2025-05-28,Wednesday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",79,131,60.31,84,126,66.67,Chicken
BKK CDG,2025-05-28,Wednesday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",52,131,39.69,42,126,33.33,Seafood
BKK CDG,2025-05-28,Wednesday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,79,131,60.31,85,126,67.46,Chicken
BKK CDG,2025-05-28,Wednesday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",52,131,39.69,41,126,32.54,Seafood
BKK CDG,2025-05-29,Thursday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",59,149,39.6,47,141,33.33,Seafood
BKK CDG,2025-05-29,Thursday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",90,149,60.4,94,141,66.67,Chicken
BKK CDG,2025-05-29,Thursday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,90,149,60.4,96,141,68.09,Chicken
BKK CDG,2025-05-29,Thursday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",59,149,39.6,45,141,31.91,Seafood
BKK CDG,2025-05-30,Friday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",63,158,39.87,56,157,35.67,Seafood
BKK CDG,2025-05-30,Friday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",95,158,60.13,101,157,64.33,Chicken
BKK CDG,2025-05-30,Friday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,95,158,60.13,104,157,66.24,Chicken
BKK CDG,2025-05-30,Friday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",63,158,39.87,53,157,33.76,Seafood
BKK CDG,2025-05-31,Saturday,Y,Dinner,"5C22 BKK FFM Chicken Ragout w Mush cream sc, pumpkin & carrot",103,171,60.23,110,167,65.87,Chicken
BKK CDG,2025-05-31,Saturday,Y,Dinner,"5C19 BKK LRG Deep Fried Fish with garlic ginger sc, mix cargo rice, oriental veg",68,171,39.77,57,167,34.13,Seafood
BKK CDG,2025-05-31,Saturday,Y,Lunch,5C24 BKK FFM Soy Garlic Chicken Noodles,103,171,60.23,112,167,67.07,Chicken
BKK CDG,2025-05-31,Saturday,Y,Lunch,"5C24 BKK LRG Baked Fish, Mush Crm Sc, Herb Potato Mash, Ratatouille, Broccoli",68,171,39.77,55,167,32.93,Seafood
BKK CDG,2025-06-01,Sunday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,96,160,60.0,103,159,64.78,Chicken
BKK CDG,2025-06-01,Sunday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,64,160,40.0,56,159,35.22,Seafood
BKK CDG,2025-06-01,Sunday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",96,160,60.0,107,159,67.3,Chicken
BKK CDG,2025-06-01,Sunday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",64,160,40.0,52,159,32.7,Seafood
BKK CDG,2025-06-02,Monday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,63,159,39.62,56,151,37.09,Seafood
BKK CDG,2025-06-02,Monday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,96,159,60.38,95,151,62.91,Chicken
BKK CDG,2025-06-02,Monday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",96,159,60.38,98,151,64.9,Chicken
BKK CDG,2025-06-02,Monday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",63,159,39.62,53,151,35.1,Seafood
BKK CDG,2025-06-03,Tuesday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,54,137,39.42,48,137,35.04,Seafood
BKK CDG,2025-06-03,Tuesday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,83,137,60.58,89,137,64.96,Chicken
BKK CDG,2025-06-03,Tuesday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",54,137,39.42,48,137,35.04,Seafood
BKK CDG,2025-06-03,Tuesday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",83,137,60.58,89,137,64.96,Chicken
BKK CDG,2025-06-04,Wednesday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,83,137,60.58,91,132,68.94,Chicken
BKK CDG,2025-06-04,Wednesday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,54,137,39.42,41,132,31.06,Seafood
BKK CDG,2025-06-04,Wednesday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",54,137,39.42,41,132,31.06,Seafood
BKK CDG,2025-06-04,Wednesday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",83,137,60.58,91,132,68.94,Chicken
BKK CDG,2025-06-05,Thursday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,95,158,60.13,105,156,67.31,Chicken
BKK CDG,2025-06-05,Thursday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,63,158,39.87,51,156,32.69,Seafood
BKK CDG,2025-06-05,Thursday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",95,158,60.13,106,156,67.95,Chicken
BKK CDG,2025-06-05,Thursday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",63,158,39.87,50,156,32.05,Seafood
BKK CDG,2025-06-06,Friday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,91,151,60.26,95,147,64.63,Chicken
BKK CDG,2025-06-06,Friday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,60,151,39.74,52,147,35.37,Seafood
BKK CDG,2025-06-06,Friday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",60,151,39.74,50,147,34.01,Seafood
BKK CDG,2025-06-06,Friday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",91,151,60.26,97,147,65.99,Chicken
BKK CDG,2025-06-07,Saturday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,60,151,39.74,49,147,33.33,Seafood
BKK CDG,2025-06-07,Saturday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,91,151,60.26,98,147,66.67,Chicken
BKK CDG,2025-06-07,Saturday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",60,151,39.74,48,147,32.65,Seafood
BKK CDG,2025-06-07,Saturday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",91,151,60.26,99,147,67.35,Chicken
BKK CDG,2025-06-08,Sunday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,81,134,60.45,85,131,64.89,Chicken
BKK CDG,2025-06-08,Sunday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,53,134,39.55,46,131,35.11,Seafood
BKK CDG,2025-06-08,Sunday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",53,134,39.55,45,131,34.35,Seafood
BKK CDG,2025-06-08,Sunday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",81,134,60.45,86,131,65.65,Chicken
BKK CDG,2025-06-09,Monday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,41,104,39.42,32,101,31.68,Seafood
BKK CDG,2025-06-09,Monday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,63,104,60.58,69,101,68.32,Chicken
BKK CDG,2025-06-09,Monday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",63,104,60.58,72,101,71.29,Chicken
BKK CDG,2025-06-09,Monday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",41,104,39.42,29,101,28.71,Seafood
BKK CDG,2025-06-10,Tuesday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,31,78,39.74,23,74,31.08,Seafood
BKK CDG,2025-06-10,Tuesday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,47,78,60.26,51,74,68.92,Chicken
BKK CDG,2025-06-10,Tuesday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",31,78,39.74,23,74,31.08,Seafood
BKK CDG,2025-06-10,Tuesday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",47,78,60.26,51,74,68.92,Chicken
BKK CDG,2025-06-11,Wednesday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,71,117,60.68,74,114,64.91,Chicken
BKK CDG,2025-06-11,Wednesday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,46,117,39.32,40,114,35.09,Seafood
BKK CDG,2025-06-11,Wednesday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",71,117,60.68,77,114,67.54,Chicken
BKK CDG,2025-06-11,Wednesday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",46,117,39.32,37,114,32.46,Seafood
BKK CDG,2025-06-12,Thursday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,80,133,60.15,85,125,68.0,Chicken
BKK CDG,2025-06-12,Thursday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,53,133,39.85,40,125,32.0,Seafood
BKK CDG,2025-06-12,Thursday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",80,133,60.15,85,125,68.0,Chicken
BKK CDG,2025-06-12,Thursday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",53,133,39.85,40,125,32.0,Seafood
BKK CDG,2025-06-13,Friday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,86,142,60.56,91,144,63.19,Chicken
BKK CDG,2025-06-13,Friday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,56,142,39.44,53,144,36.81,Seafood
BKK CDG,2025-06-13,Friday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",56,142,39.44,52,144,36.11,Seafood
BKK CDG,2025-06-13,Friday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",86,142,60.56,92,144,63.89,Chicken
BKK CDG,2025-06-14,Saturday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,98,162,60.49,107,162,66.05,Chicken
BKK CDG,2025-06-14,Saturday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,64,162,39.51,55,162,33.95,Seafood
BKK CDG,2025-06-14,Saturday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",98,162,60.49,108,162,66.67,Chicken
BKK CDG,2025-06-14,Saturday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",64,162,39.51,54,162,33.33,Seafood
BKK CDG,2025-06-15,Sunday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,89,148,60.14,98,145,67.59,Chicken
BKK CDG,2025-06-15,Sunday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,59,148,39.86,47,145,32.41,Seafood
BKK CDG,2025-06-15,Sunday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",58,147,39.46,45,145,31.03,Seafood
BKK CDG,2025-06-15,Sunday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",89,147,60.54,100,145,68.97,Chicken
BKK CDG,2025-06-16,Monday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,68,113,60.18,74,110,67.27,Chicken
BKK CDG,2025-06-16,Monday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,45,113,39.82,36,110,32.73,Seafood
BKK CDG,2025-06-16,Monday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",45,113,39.82,35,110,31.82,Seafood
BKK CDG,2025-06-16,Monday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",68,113,60.18,75,110,68.18,Chicken
BKK CDG,2025-06-17,Tuesday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,59,98,60.2,65,98,66.33,Chicken
BKK CDG,2025-06-17,Tuesday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,39,98,39.8,33,98,33.67,Seafood
BKK CDG,2025-06-17,Tuesday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",39,98,39.8,32,98,32.65,Seafood
BKK CDG,2025-06-17,Tuesday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",59,98,60.2,66,98,67.35,Chicken
BKK CDG,2025-06-18,Wednesday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,80,133,60.15,85,129,65.89,Chicken
BKK CDG,2025-06-18,Wednesday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,53,133,39.85,44,129,34.11,Seafood
BKK CDG,2025-06-18,Wednesday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",53,133,39.85,43,129,33.33,Seafood
BKK CDG,2025-06-18,Wednesday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",80,133,60.15,86,129,66.67,Chicken
BKK CDG,2025-06-19,Thursday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,67,168,39.88,54,160,33.75,Seafood
BKK CDG,2025-06-19,Thursday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,101,168,60.12,106,160,66.25,Chicken
BKK CDG,2025-06-19,Thursday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",67,168,39.88,53,160,33.12,Seafood
BKK CDG,2025-06-19,Thursday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",101,168,60.12,107,160,66.88,Chicken
BKK CDG,2025-06-20,Friday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,82,136,60.29,87,132,65.91,Chicken
BKK CDG,2025-06-20,Friday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,54,136,39.71,45,132,34.09,Seafood
BKK CDG,2025-06-20,Friday,Y,Lunch,"5C19 BKK FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",54,136,39.71,45,132,34.09,Seafood
BKK CDG,2025-06-20,Friday,Y,Lunch,"5C19 BKK FFM Chicken Meatball Marinara, Fusili",82,136,60.29,87,132,65.91,Chicken
BKK CDG,2025-06-21,Saturday,Y,Dinner,5C22 BKK FFM Poached Fish with Pasta in Dill Cream Sauce,61,153,39.87,47,145,32.41,Seafood
BKK CDG,2025-06-21,Saturday,Y,Dinner,5C24 BKK FFM Gong Bao Chicken with Steamed Rice,92,153,60.13,98,145,67.59,Chicken
