segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
PEK BKK,2024-06-18,Tuesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",75,151,49.67,107,157,68.15,Chicken
PEK BKK,2024-06-18,Tuesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",79,158,50.0,50,157,31.85,Beef
PEK BKK,2024-06-18,Tuesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",76,151,50.33,50,157,31.85,Beef
PEK BKK,2024-06-18,Tuesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",79,158,50.0,107,157,68.15,Chicken
PEK BKK,2024-06-19,Wednesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",84,167,50.3,56,168,33.33,Beef
PEK BKK,2024-06-19,Wednesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",84,168,50.0,112,168,66.67,Chicken
PEK BKK,2024-06-19,Wednesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",84,168,50.0,56,168,33.33,Beef
PEK BKK,2024-06-19,Wednesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",83,167,49.7,112,168,66.67,Chicken
PEK BKK,2024-06-20,Thursday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",80,160,50.0,104,157,66.24,Chicken
PEK BKK,2024-06-20,Thursday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",80,160,50.0,53,157,33.76,Beef
PEK BKK,2024-06-21,Friday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",79,157,50.32,51,162,31.48,Beef
PEK BKK,2024-06-21,Friday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",78,157,49.68,111,162,68.52,Chicken
PEK BKK,2024-06-22,Saturday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",84,167,50.3,55,174,31.61,Beef
PEK BKK,2024-06-22,Saturday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",83,167,49.7,119,174,68.39,Chicken
PEK BKK,2024-06-23,Sunday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",87,174,50.0,116,177,65.54,Chicken
PEK BKK,2024-06-23,Sunday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",87,174,50.0,61,177,34.46,Beef
PEK BKK,2024-06-23,Sunday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",88,176,50.0,116,177,65.54,Chicken
PEK BKK,2024-06-23,Sunday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",88,176,50.0,61,177,34.46,Beef
PEK BKK,2024-06-24,Monday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",81,162,50.0,52,162,32.1,Beef
PEK BKK,2024-06-24,Monday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",81,162,50.0,110,162,67.9,Chicken
PEK BKK,2024-06-24,Monday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",80,161,49.69,110,162,67.9,Chicken
PEK BKK,2024-06-24,Monday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",81,161,50.31,52,162,32.1,Beef
PEK BKK,2024-06-25,Tuesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",80,160,50.0,55,163,33.74,Beef
PEK BKK,2024-06-25,Tuesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",80,160,50.0,108,163,66.26,Chicken
PEK BKK,2024-06-26,Wednesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",86,172,50.0,116,174,66.67,Chicken
PEK BKK,2024-06-26,Wednesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",88,176,50.0,58,174,33.33,Beef
PEK BKK,2024-06-26,Wednesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",88,176,50.0,116,174,66.67,Chicken
PEK BKK,2024-06-26,Wednesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",86,172,50.0,58,174,33.33,Beef
PEK BKK,2024-06-26,Wednesday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",88,175,50.29,58,174,33.33,Beef
PEK BKK,2024-06-26,Wednesday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",87,175,49.71,116,174,66.67,Chicken
PEK BKK,2024-06-27,Thursday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",80,159,50.31,52,158,32.91,Beef
PEK BKK,2024-06-27,Thursday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",79,159,49.69,106,158,67.09,Chicken
PEK BKK,2024-06-27,Thursday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",78,157,49.68,106,158,67.09,Chicken
PEK BKK,2024-06-27,Thursday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",79,157,50.32,52,158,32.91,Beef
PEK BKK,2024-06-28,Friday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",81,161,50.31,54,161,33.54,Beef
PEK BKK,2024-06-28,Friday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",80,161,49.69,107,161,66.46,Chicken
PEK BKK,2024-06-29,Saturday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",79,158,50.0,54,160,33.75,Beef
PEK BKK,2024-06-29,Saturday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",81,162,50.0,106,160,66.25,Chicken
PEK BKK,2024-06-29,Saturday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",81,162,50.0,54,160,33.75,Beef
PEK BKK,2024-06-29,Saturday,Y,Dinner,"Pasta beef bolognaise,dice vegetable,large cass",80,159,50.31,54,160,33.75,Beef
PEK BKK,2024-06-29,Saturday,Y,Dinner,"Spring onion oil noodle with braised chicken and mushrooms,china,large cass",79,158,50.0,106,160,66.25,Chicken
