segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
SIN JFK,2024-08-26,Monday,S,Lunch,"5C24 SIN SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",19,37,51.35,25,36,69.44,Beef
SIN JFK,2024-08-26,,S,Refreshments,Montevibbiano Pizza - Margherita,77,77,100,,,,
SIN JFK,2024-08-27,Tuesday,S,Dinner,"5C24 SIN SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",13,25,52,5,22,22.73,Seafood
SIN JFK,2024-08-27,Tuesday,S,Dinner,5C24 SIN SCL Soya Chicken Rice,12,25,48,17,22,77.27,Chicken
SIN JFK,2024-08-27,Tuesday,S,Lunch,"5C24 SIN SCL Thai Crab Curry, Mixed Cargo Rice",12,24,50,6,22,27.27,Seafood
SIN JFK,2024-08-27,Tuesday,S,Lunch,"5C24 SIN SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",12,24,50,16,22,72.73,Beef
SIN JFK,2024-08-27,,S,Refreshments,Montevibbiano Pizza - Margherita,72,72,100,,,,
SIN JFK,2024-08-28,Wednesday,S,Dinner,5C24 SIN SCL Soya Chicken Rice,23,47,48.94,40,53,75.47,Chicken
SIN JFK,2024-08-28,Wednesday,S,Dinner,"5C24 SIN SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",24,47,51.06,13,53,24.53,Seafood
SIN JFK,2024-08-28,Wednesday,S,Lunch,"5C24 SIN SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",23,46,50,33,53,62.26,Beef
SIN JFK,2024-08-28,Wednesday,S,Lunch,"5C24 SIN SCL Thai Crab Curry, Mixed Cargo Rice",23,46,50,20,53,37.74,Seafood
SIN JFK,2024-08-28,,S,Refreshments,Montevibbiano Pizza - Margherita,82,82,100,,,,
SIN JFK,2024-08-29,Thursday,S,Dinner,5C24 SIN SCL Soya Chicken Rice,23,46,50,35,47,74.47,Chicken
SIN JFK,2024-08-29,Thursday,S,Dinner,"5C24 SIN SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",23,46,50,12,47,25.53,Seafood
SIN JFK,2024-08-29,Thursday,S,Lunch,"5C24 SIN SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",24,47,51.06,30,47,63.83,Beef
SIN JFK,2024-08-29,Thursday,S,Lunch,"5C24 SIN SCL Thai Crab Curry, Mixed Cargo Rice",23,47,48.94,17,47,36.17,Seafood
SIN JFK,2024-08-29,,S,Refreshments,Montevibbiano Pizza - Margherita,82,82,100,,,,
SIN JFK,2024-08-30,Friday,S,Dinner,5C24 SIN SCL Soya Chicken Rice,20,41,48.78,26,39,66.67,Chicken
SIN JFK,2024-08-30,Friday,S,Dinner,"5C24 SIN SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",21,41,51.22,13,39,33.33,Seafood
SIN JFK,2024-08-30,Friday,S,Lunch,"5C24 SIN SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",20,39,51.28,21,39,53.85,Beef
SIN JFK,2024-08-30,Friday,S,Lunch,"5C24 SIN SCL Thai Crab Curry, Mixed Cargo Rice",19,39,48.72,18,39,46.15,Seafood
SIN JFK,2024-08-30,,S,Refreshments,Montevibbiano Pizza - Margherita,79,79,100,,,,
SIN JFK,2024-08-31,Saturday,S,Dinner,5C24 SIN SCL Soya Chicken Rice,23,47,48.94,36,50,72,Chicken
SIN JFK,2024-08-31,Saturday,S,Dinner,"5C24 SIN SCL Pan Fried Seabass Provencal Sc, Fresh Broccolini carrot, Corn and Herb Pilaf",24,47,51.06,14,50,28,Seafood
SIN JFK,2024-08-31,Saturday,S,Lunch,"5C24 SIN SCL Thai Crab Curry, Mixed Cargo Rice",23,47,48.94,16,50,32,Seafood
SIN JFK,2024-08-31,Saturday,S,Lunch,"5C24 SIN SCL Beef Bourguignon, bacon, mushroom, carrot, haricot, potato gratin",24,47,51.06,34,50,68,Beef
SIN JFK,2024-08-31,,S,Refreshments,Montevibbiano Pizza - Margherita,82,82,100,,,,
SIN JFK,2024-09-01,Sunday,S,Dinner,5C24 SIN SCL Lamb Biryani,10,21,47.62,2,21,9.52,Lamb
SIN JFK,2024-09-01,Sunday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",11,21,52.38,19,21,90.48,Seafood
SIN JFK,2024-09-01,Sunday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",12,20,60,14,21,66.67,Beef
SIN JFK,2024-09-01,Sunday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,8,20,40,7,21,33.33,Seafood
SIN JFK,2024-09-01,,S,Refreshments,Montevibbiano Pizza - Four Cheese,73,73,100,,,,
SIN JFK,2024-09-02,Monday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",30,60,50,51,60,85,Seafood
SIN JFK,2024-09-02,Monday,S,Dinner,5C24 SIN SCL Lamb Biryani,30,60,50,9,60,15,Lamb
SIN JFK,2024-09-02,Monday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",36,60,60,38,60,63.33,Beef
SIN JFK,2024-09-02,Monday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,24,60,40,22,60,36.67,Seafood
SIN JFK,2024-09-02,,S,Refreshments,Montevibbiano Pizza - Four Cheese,90,90,100,,,,
SIN JFK,2024-09-03,Tuesday,S,Dinner,5C24 SIN SCL Lamb Biryani,24,48,50,4,45,8.89,Lamb
SIN JFK,2024-09-03,Tuesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",24,48,50,41,45,91.11,Seafood
SIN JFK,2024-09-03,Tuesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",26,42,61.9,28,45,62.22,Beef
SIN JFK,2024-09-03,Tuesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,16,42,38.1,17,45,37.78,Seafood
SIN JFK,2024-09-03,,S,Refreshments,Montevibbiano Pizza - Four Cheese,83,83,100,,,,
SIN JFK,2024-09-04,Wednesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",20,39,51.28,33,35,94.29,Seafood
SIN JFK,2024-09-04,Wednesday,S,Dinner,5C24 SIN SCL Lamb Biryani,19,39,48.72,2,35,5.71,Lamb
SIN JFK,2024-09-04,Wednesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",23,37,62.16,20,35,57.14,Beef
SIN JFK,2024-09-04,Wednesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,37,37.84,15,35,42.86,Seafood
SIN JFK,2024-09-04,,S,Refreshments,Montevibbiano Pizza - Four Cheese,70,70,100,,,,
SIN JFK,2024-09-05,Thursday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",23,46,50,37,41,90.24,Seafood
SIN JFK,2024-09-05,Thursday,S,Dinner,5C24 SIN SCL Lamb Biryani,23,46,50,4,41,9.76,Lamb
SIN JFK,2024-09-05,Thursday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",28,46,60.87,24,41,58.54,Beef
SIN JFK,2024-09-05,Thursday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,18,46,39.13,17,41,41.46,Seafood
SIN JFK,2024-09-05,,S,Refreshments,Montevibbiano Pizza - Four Cheese,80,80,100,,,,
SIN JFK,2024-09-06,Friday,S,Dinner,5C24 SIN SCL Lamb Biryani,17,35,48.57,4,36,11.11,Lamb
SIN JFK,2024-09-06,Friday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",18,35,51.43,32,36,88.89,Seafood
SIN JFK,2024-09-06,Friday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,13,34,38.24,13,36,36.11,Seafood
SIN JFK,2024-09-06,Friday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",21,34,61.76,23,36,63.89,Beef
SIN JFK,2024-09-06,,S,Refreshments,Montevibbiano Pizza - Four Cheese,86,86,100,,,,
SIN JFK,2024-09-07,Saturday,S,Dinner,5C24 SIN SCL Lamb Biryani,15,30,50,3,28,10.71,Lamb
SIN JFK,2024-09-07,Saturday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",15,30,50,25,28,89.29,Seafood
SIN JFK,2024-09-07,Saturday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,10,27,37.04,8,28,28.57,Seafood
SIN JFK,2024-09-07,Saturday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",17,27,62.96,20,28,71.43,Beef
SIN JFK,2024-09-07,,S,Refreshments,Montevibbiano Pizza - Four Cheese,77,77,100,,,,
SIN JFK,2024-09-08,Sunday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",18,36,50,30,34,88.24,Seafood
SIN JFK,2024-09-08,Sunday,S,Dinner,5C24 SIN SCL Lamb Biryani,18,36,50,4,34,11.76,Lamb
SIN JFK,2024-09-08,Sunday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,36,38.89,14,34,41.18,Seafood
SIN JFK,2024-09-08,Sunday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",22,36,61.11,20,34,58.82,Beef
SIN JFK,2024-09-08,,S,Refreshments,Montevibbiano Pizza - Four Cheese,77,77,100,,,,
SIN JFK,2024-09-09,Monday,S,Dinner,5C24 SIN SCL Lamb Biryani,17,35,48.57,3,32,9.38,Lamb
SIN JFK,2024-09-09,Monday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",18,35,51.43,29,32,90.62,Seafood
SIN JFK,2024-09-09,Monday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",21,35,60,21,32,65.62,Beef
SIN JFK,2024-09-09,Monday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,35,40,11,32,34.38,Seafood
SIN JFK,2024-09-09,,S,Refreshments,Montevibbiano Pizza - Four Cheese,70,70,100,,,,
SIN JFK,2024-09-10,Tuesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",27,54,50,44,51,86.27,Seafood
SIN JFK,2024-09-10,Tuesday,S,Dinner,5C24 SIN SCL Lamb Biryani,27,54,50,7,51,13.73,Lamb
SIN JFK,2024-09-10,Tuesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,21,54,38.89,21,51,41.18,Seafood
SIN JFK,2024-09-10,Tuesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",33,54,61.11,30,51,58.82,Beef
SIN JFK,2024-09-10,,S,Refreshments,Montevibbiano Pizza - Four Cheese,76,76,100,,,,
SIN JFK,2024-09-11,Wednesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",19,38,50,28,35,80,Seafood
SIN JFK,2024-09-11,Wednesday,S,Dinner,5C24 SIN SCL Lamb Biryani,19,38,50,7,35,20,Lamb
SIN JFK,2024-09-11,Wednesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,35,40,13,35,37.14,Seafood
SIN JFK,2024-09-11,Wednesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",21,35,60,22,35,62.86,Beef
SIN JFK,2024-09-11,,S,Refreshments,Montevibbiano Pizza - Four Cheese,67,67,100,,,,
SIN JFK,2024-09-12,Thursday,S,Dinner,5C24 SIN SCL Lamb Biryani,21,42,50,4,47,8.51,Lamb
SIN JFK,2024-09-12,Thursday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",21,42,50,43,47,91.49,Seafood
SIN JFK,2024-09-12,Thursday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,16,42,38.1,18,47,38.3,Seafood
SIN JFK,2024-09-12,Thursday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",26,42,61.9,29,47,61.7,Beef
SIN JFK,2024-09-12,,S,Refreshments,Montevibbiano Pizza - Four Cheese,68,68,100,,,,
SIN JFK,2024-09-13,Friday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",18,36,50,31,34,91.18,Seafood
SIN JFK,2024-09-13,Friday,S,Dinner,5C24 SIN SCL Lamb Biryani,18,36,50,3,34,8.82,Lamb
SIN JFK,2024-09-13,Friday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,36,38.89,13,34,38.24,Seafood
SIN JFK,2024-09-13,Friday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",22,36,61.11,21,34,61.76,Beef
SIN JFK,2024-09-13,,S,Refreshments,Montevibbiano Pizza - Four Cheese,75,75,100,,,,
SIN JFK,2024-09-14,Saturday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",19,38,50,30,34,88.24,Seafood
SIN JFK,2024-09-14,Saturday,S,Dinner,5C24 SIN SCL Lamb Biryani,19,38,50,4,34,11.76,Lamb
SIN JFK,2024-09-14,Saturday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,36,38.89,11,34,32.35,Seafood
SIN JFK,2024-09-14,Saturday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",22,36,61.11,23,34,67.65,Beef
SIN JFK,2024-09-14,,S,Refreshments,Montevibbiano Pizza - Four Cheese,76,76,100,,,,
SIN JFK,2024-09-15,Sunday,S,Dinner,5C24 SIN SCL Lamb Biryani,23,47,48.94,6,48,12.5,Lamb
SIN JFK,2024-09-15,Sunday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",24,47,51.06,42,48,87.5,Seafood
SIN JFK,2024-09-15,Sunday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",28,46,60.87,29,48,60.42,Beef
SIN JFK,2024-09-15,Sunday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,18,46,39.13,19,48,39.58,Seafood
SIN JFK,2024-09-15,,S,Refreshments,Montevibbiano Pizza - Four Cheese,79,79,100,,,,
SIN JFK,2024-09-16,Monday,S,Dinner,5C24 SIN SCL Lamb Biryani,24,49,48.98,8,48,16.67,Lamb
SIN JFK,2024-09-16,Monday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",25,49,51.02,40,48,83.33,Seafood
SIN JFK,2024-09-16,Monday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,19,48,39.58,18,48,37.5,Seafood
SIN JFK,2024-09-16,Monday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",29,48,60.42,30,48,62.5,Beef
SIN JFK,2024-09-16,,S,Refreshments,Montevibbiano Pizza - Four Cheese,77,77,100,,,,
SIN JFK,2024-09-17,Tuesday,S,Dinner,5C24 SIN SCL Lamb Biryani,19,39,48.72,4,36,11.11,Lamb
SIN JFK,2024-09-17,Tuesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",20,39,51.28,32,36,88.89,Seafood
SIN JFK,2024-09-17,Tuesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,16,40,40,12,36,33.33,Seafood
SIN JFK,2024-09-17,Tuesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",24,40,60,24,36,66.67,Beef
SIN JFK,2024-09-17,,S,Refreshments,Montevibbiano Pizza - Four Cheese,70,70,100,,,,
SIN JFK,2024-09-18,Wednesday,S,Dinner,5C24 SIN SCL Lamb Biryani,17,35,48.57,3,33,9.09,Lamb
SIN JFK,2024-09-18,Wednesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",18,35,51.43,30,33,90.91,Seafood
SIN JFK,2024-09-18,Wednesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",21,35,60,21,33,63.64,Beef
SIN JFK,2024-09-18,Wednesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,35,40,12,33,36.36,Seafood
SIN JFK,2024-09-18,,S,Refreshments,Montevibbiano Pizza - Four Cheese,73,73,100,,,,
SIN JFK,2024-09-19,Thursday,S,Dinner,5C24 SIN SCL Lamb Biryani,18,36,50,4,33,12.12,Lamb
SIN JFK,2024-09-19,Thursday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",18,36,50,29,33,87.88,Seafood
SIN JFK,2024-09-19,Thursday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",22,36,61.11,21,33,63.64,Beef
SIN JFK,2024-09-19,Thursday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,14,36,38.89,12,33,36.36,Seafood
SIN JFK,2024-09-19,,S,Refreshments,Montevibbiano Pizza - Four Cheese,72,72,100,,,,
SIN JFK,2024-09-20,Friday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",27,53,50.94,45,52,86.54,Seafood
SIN JFK,2024-09-20,Friday,S,Dinner,5C24 SIN SCL Lamb Biryani,26,53,49.06,7,52,13.46,Lamb
SIN JFK,2024-09-20,Friday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",32,52,61.54,32,52,61.54,Beef
SIN JFK,2024-09-20,Friday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,20,52,38.46,20,52,38.46,Seafood
SIN JFK,2024-09-20,,S,Refreshments,Montevibbiano Pizza - Four Cheese,80,80,100,,,,
SIN JFK,2024-09-21,Saturday,S,Dinner,5C24 SIN SCL Lamb Biryani,26,53,49.06,7,50,14,Lamb
SIN JFK,2024-09-21,Saturday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",27,53,50.94,43,50,86,Seafood
SIN JFK,2024-09-21,Saturday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,20,51,39.22,18,50,36,Seafood
SIN JFK,2024-09-21,Saturday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",31,51,60.78,32,50,64,Beef
SIN JFK,2024-09-21,,S,Refreshments,Montevibbiano Pizza - Four Cheese,85,85,100,,,,
SIN JFK,2024-09-22,Sunday,S,Dinner,5C24 SIN SCL Lamb Biryani,28,57,49.12,8,55,14.55,Lamb
SIN JFK,2024-09-22,Sunday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",29,57,50.88,47,55,85.45,Seafood
SIN JFK,2024-09-22,Sunday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",35,57,61.4,38,55,69.09,Beef
SIN JFK,2024-09-22,Sunday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,22,57,38.6,17,55,30.91,Seafood
SIN JFK,2024-09-22,,S,Refreshments,Montevibbiano Pizza - Four Cheese,82,82,100,,,,
SIN JFK,2024-09-23,Monday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",25,50,50,39,45,86.67,Seafood
SIN JFK,2024-09-23,Monday,S,Dinner,5C24 SIN SCL Lamb Biryani,25,50,50,6,45,13.33,Lamb
SIN JFK,2024-09-23,Monday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,19,49,38.78,15,45,33.33,Seafood
SIN JFK,2024-09-23,Monday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",30,49,61.22,30,45,66.67,Beef
SIN JFK,2024-09-23,,S,Refreshments,Montevibbiano Pizza - Four Cheese,82,82,100,,,,
SIN JFK,2024-09-24,Tuesday,S,Dinner,5C24 SIN SCL Lamb Biryani,26,52,50,6,48,12.5,Lamb
SIN JFK,2024-09-24,Tuesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",26,52,50,42,48,87.5,Seafood
SIN JFK,2024-09-24,Tuesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",32,53,60.38,28,48,58.33,Beef
SIN JFK,2024-09-24,Tuesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,21,53,39.62,20,48,41.67,Seafood
SIN JFK,2024-09-24,,S,Refreshments,Montevibbiano Pizza - Four Cheese,77,77,100,,,,
SIN JFK,2024-09-25,Wednesday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",15,30,50,28,32,87.5,Seafood
SIN JFK,2024-09-25,Wednesday,S,Dinner,5C24 SIN SCL Lamb Biryani,15,30,50,4,32,12.5,Lamb
SIN JFK,2024-09-25,Wednesday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,12,30,40,13,32,40.62,Seafood
SIN JFK,2024-09-25,Wednesday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",18,30,60,19,32,59.38,Beef
SIN JFK,2024-09-25,,S,Refreshments,Montevibbiano Pizza - Four Cheese,41,41,100,,,,
SIN JFK,2024-09-26,Thursday,S,Dinner,5C24 SIN SCL Lamb Biryani,10,20,50,2,19,10.53,Lamb
SIN JFK,2024-09-26,Thursday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",10,20,50,17,19,89.47,Seafood
SIN JFK,2024-09-26,Thursday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",12,20,60,11,19,57.89,Beef
SIN JFK,2024-09-26,Thursday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,8,20,40,8,19,42.11,Seafood
SIN JFK,2024-09-26,,S,Refreshments,Montevibbiano Pizza - Four Cheese,31,31,100,,,,
SIN JFK,2024-09-27,Friday,S,Dinner,5C24 SIN SCL Lamb Biryani,19,39,48.72,2,35,5.71,Lamb
SIN JFK,2024-09-27,Friday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",20,39,51.28,33,35,94.29,Seafood
SIN JFK,2024-09-27,Friday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,15,38,39.47,10,35,28.57,Seafood
SIN JFK,2024-09-27,Friday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",23,38,60.53,25,35,71.43,Beef
SIN JFK,2024-09-27,,S,Refreshments,Montevibbiano Pizza - Four Cheese,59,59,100,,,,
SIN JFK,2024-09-28,Saturday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",29,57,50.88,50,55,90.91,Seafood
SIN JFK,2024-09-28,Saturday,S,Dinner,5C24 SIN SCL Lamb Biryani,28,57,49.12,5,55,9.09,Lamb
SIN JFK,2024-09-28,Saturday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",34,56,60.71,36,55,65.45,Beef
SIN JFK,2024-09-28,Saturday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,22,56,39.29,19,55,34.55,Seafood
SIN JFK,2024-09-28,,S,Refreshments,Montevibbiano Pizza - Four Cheese,75,75,100,,,,
SIN JFK,2024-09-29,Sunday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",17,33,51.52,25,30,83.33,Seafood
SIN JFK,2024-09-29,Sunday,S,Dinner,5C24 SIN SCL Lamb Biryani,16,33,48.48,5,30,16.67,Lamb
SIN JFK,2024-09-29,Sunday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,12,32,37.5,13,30,43.33,Seafood
SIN JFK,2024-09-29,Sunday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",20,32,62.5,17,30,56.67,Beef
SIN JFK,2024-09-29,,S,Refreshments,Montevibbiano Pizza - Four Cheese,77,77,100,,,,
SIN JFK,2024-09-30,Monday,S,Dinner,5C24 SIN SCL Lamb Biryani,22,45,48.89,6,44,13.64,Lamb
SIN JFK,2024-09-30,Monday,S,Dinner,"5C24 SIN SCL Seafood Marinara, Potatoes, Veg",23,45,51.11,38,44,86.36,Seafood
SIN JFK,2024-09-30,Monday,S,Lunch,5C24 SIN SCL Steamed Barramundi with Bean Paste,18,45,40,14,44,31.82,Seafood
SIN JFK,2024-09-30,Monday,S,Lunch,"5C24 SIN SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",27,45,60,30,44,68.18,Beef
SIN JFK,2024-09-30,,S,Refreshments,Montevibbiano Pizza - Four Cheese,80,80,100,,,,
SIN JFK,2024-10-01,Tuesday,S,Dinner,5C24 SIN SCL Black Bean Beef Hor Fun,25,50,50,17,49,34.69,Beef
SIN JFK,2024-10-01,Tuesday,S,Dinner,"5C24 SIN SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",25,50,50,32,49,65.31,Chicken
SIN JFK,2024-10-01,Tuesday,S,Lunch,"5C24 SIN SCL Braised Pork, Lentils, Lyonnaise Potato, Blacnhed Broccolini , roast carrots",25,49,51.02,19,49,38.78,Pork
SIN JFK,2024-10-01,Tuesday,S,Lunch,5C24 SIN SCL Thai Kway Teow Neua,24,49,48.98,30,49,61.22,Beef
SIN JFK,2024-10-01,,S,Refreshments,Montevibbiano Pizza - Four Cheese,73,73,100,,,,
SIN JFK,2024-10-02,Wednesday,S,Dinner,5C24 SIN SCL Black Bean Beef Hor Fun,25,51,49.02,18,50,36,Beef
SIN JFK,2024-10-02,Wednesday,S,Dinner,"5C24 SIN SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",26,51,50.98,32,50,64,Chicken
SIN JFK,2024-10-02,Wednesday,S,Lunch,"5C24 SIN SCL Braised Pork, Lentils, Lyonnaise Potato, Blacnhed Broccolini , roast carrots",26,51,50.98,18,50,36,Pork
SIN JFK,2024-10-02,Wednesday,S,Lunch,5C24 SIN SCL Thai Kway Teow Neua,25,51,49.02,32,50,64,Beef
SIN JFK,2024-10-02,,S,Refreshments,Montevibbiano Pizza - Four Cheese,64,64,100,,,,
SIN JFK,2024-10-03,Thursday,S,Dinner,"5C24 SIN SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",21,42,50,26,38,68.42,Chicken
SIN JFK,2024-10-03,Thursday,S,Dinner,5C24 SIN SCL Black Bean Beef Hor Fun,21,42,50,12,38,31.58,Beef
SIN JFK,2024-10-03,Thursday,S,Lunch,5C24 SIN SCL Thai Kway Teow Neua,19,39,48.72,25,38,65.79,Beef
