segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
BKK MAA,2025-05-26,Monday,Y,Dinner,"5C19 BKK LRG Mixed Vegetables in Coconut Sauce, Black eye bean with Brinjal, Steamed Basmati Rice",85,212,40.09,62,210,29.52,Vegetarian
BKK MAA,2025-05-26,Monday,Y,Dinner,"5C24 BKK FFM Madras Chicken with Steamed Rice, Carrot Corn Poriyal",63,212,29.72,96,210,45.71,Chicken
BKK MAA,2025-05-26,Monday,Y,Dinner,"5C24 BKK FFM Fish Arrabiata with Fusilli Pasta, Mushrooms and Eggplant",64,212,30.19,52,210,24.76,Seafood
BKK MAA,2025-05-27,Tuesday,Y,Dinner,"5C19 BKK LRG Mixed Vegetables in Coconut Sauce, Black eye bean with Brinjal, Steamed Basmati Rice",80,198,40.4,63,197,31.98,Vegetarian
BKK MAA,2025-05-27,Tuesday,Y,Dinner,"5C24 BKK FFM Madras Chicken with Steamed Rice, Carrot Corn Poriyal",59,198,29.8,86,197,43.65,Chicken
BKK MAA,2025-05-27,Tuesday,Y,Dinner,"5C24 BKK FFM Fish Arrabiata with Fusilli Pasta, Mushrooms and Eggplant",59,198,29.8,48,197,24.37,Seafood
BKK MAA,2025-05-28,Wednesday,Y,Dinner,"5C24 BKK FFM Madras Chicken with Steamed Rice, Carrot Corn Poriyal",67,226,29.65,100,223,44.84,Chicken
BKK MAA,2025-05-28,Wednesday,Y,Dinner,"5C24 BKK FFM Fish Arrabiata with Fusilli Pasta, Mushrooms and Eggplant",68,226,30.09,56,223,25.11,Seafood
BKK MAA,2025-05-28,Wednesday,Y,Dinner,"5C19 BKK LRG Mixed Vegetables in Coconut Sauce, Black eye bean with Brinjal, Steamed Basmati Rice",91,226,40.27,67,223,30.04,Vegetarian
BKK MAA,2025-05-29,Thursday,Y,Dinner,"5C19 BKK LRG Mixed Vegetables in Coconut Sauce, Black eye bean with Brinjal, Steamed Basmati Rice",79,197,40.1,68,201,33.83,Vegetarian
BKK MAA,2025-05-29,Thursday,Y,Dinner,"5C24 BKK FFM Fish Arrabiata with Fusilli Pasta, Mushrooms and Eggplant",59,197,29.95,48,201,23.88,Seafood
BKK MAA,2025-05-29,Thursday,Y,Dinner,"5C24 BKK FFM Madras Chicken with Steamed Rice, Carrot Corn Poriyal",59,197,29.95,85,201,42.29,Chicken
BKK MAA,2025-05-30,Friday,Y,Dinner,"5C24 BKK FFM Madras Chicken with Steamed Rice, Carrot Corn Poriyal",51,170,30.0,81,179,45.25,Chicken
BKK MAA,2025-05-30,Friday,Y,Dinner,"5C19 BKK LRG Mixed Vegetables in Coconut Sauce, Black eye bean with Brinjal, Steamed Basmati Rice",68,170,40.0,52,179,29.05,Vegetarian
BKK MAA,2025-05-30,Friday,Y,Dinner,"5C24 BKK FFM Fish Arrabiata with Fusilli Pasta, Mushrooms and Eggplant",51,170,30.0,46,179,25.7,Seafood
BKK MAA,2025-05-31,Saturday,Y,Dinner,"5C24 BKK FFM Madras Chicken with Steamed Rice, Carrot Corn Poriyal",51,173,29.48,80,178,44.94,Chicken
BKK MAA,2025-05-31,Saturday,Y,Dinner,"5C24 BKK FFM Fish Arrabiata with Fusilli Pasta, Mushrooms and Eggplant",52,173,30.06,44,178,24.72,Seafood
BKK MAA,2025-05-31,Saturday,Y,Dinner,"5C19 BKK LRG Mixed Vegetables in Coconut Sauce, Black eye bean with Brinjal, Steamed Basmati Rice",70,173,40.46,54,178,30.34,Vegetarian
BKK MAA,2025-06-01,Sunday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,81,202,40.1,60,206,29.13,Vegetarian
BKK MAA,2025-06-01,Sunday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,61,202,30.2,52,206,25.24,Seafood
BKK MAA,2025-06-01,Sunday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,60,202,29.7,94,206,45.63,Chicken
BKK MAA,2025-06-02,Monday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,58,192,30.21,48,192,25.0,Seafood
BKK MAA,2025-06-02,Monday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,77,192,40.1,55,192,28.65,Vegetarian
BKK MAA,2025-06-02,Monday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,57,192,29.69,89,192,46.35,Chicken
BKK MAA,2025-06-03,Tuesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,66,222,29.73,98,222,44.14,Chicken
BKK MAA,2025-06-03,Tuesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,67,222,30.18,51,222,22.97,Seafood
BKK MAA,2025-06-03,Tuesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,89,222,40.09,73,222,32.88,Vegetarian
BKK MAA,2025-06-04,Wednesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,51,169,30.18,43,170,25.29,Seafood
BKK MAA,2025-06-04,Wednesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,68,169,40.24,47,170,27.65,Vegetarian
BKK MAA,2025-06-04,Wednesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,50,169,29.59,80,170,47.06,Chicken
BKK MAA,2025-06-05,Thursday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,61,202,30.2,52,205,25.37,Seafood
BKK MAA,2025-06-05,Thursday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,60,202,29.7,92,205,44.88,Chicken
BKK MAA,2025-06-05,Thursday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,81,202,40.1,61,205,29.76,Vegetarian
BKK MAA,2025-06-06,Friday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,50,167,29.94,79,173,45.66,Chicken
BKK MAA,2025-06-06,Friday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,67,167,40.12,49,173,28.32,Vegetarian
BKK MAA,2025-06-06,Friday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,50,167,29.94,45,173,26.01,Seafood
BKK MAA,2025-06-07,Saturday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,73,182,40.11,52,181,28.73,Vegetarian
BKK MAA,2025-06-07,Saturday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,54,182,29.67,83,181,45.86,Chicken
BKK MAA,2025-06-07,Saturday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,55,182,30.22,46,181,25.41,Seafood
BKK MAA,2025-06-08,Sunday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,64,214,29.91,99,215,46.05,Chicken
BKK MAA,2025-06-08,Sunday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,86,214,40.19,60,215,27.91,Vegetarian
BKK MAA,2025-06-08,Sunday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,64,214,29.91,56,215,26.05,Seafood
BKK MAA,2025-06-09,Monday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,57,190,30.0,93,199,46.73,Chicken
BKK MAA,2025-06-09,Monday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,76,190,40.0,53,199,26.63,Vegetarian
BKK MAA,2025-06-09,Monday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,57,190,30.0,53,199,26.63,Seafood
BKK MAA,2025-06-10,Tuesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,58,193,30.05,51,189,26.98,Seafood
BKK MAA,2025-06-10,Tuesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,57,193,29.53,85,189,44.97,Chicken
BKK MAA,2025-06-10,Tuesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,78,193,40.41,53,189,28.04,Vegetarian
BKK MAA,2025-06-11,Wednesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,59,199,29.65,93,193,48.19,Chicken
BKK MAA,2025-06-11,Wednesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,80,199,40.2,51,193,26.42,Vegetarian
BKK MAA,2025-06-11,Wednesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,60,199,30.15,49,193,25.39,Seafood
BKK MAA,2025-06-12,Thursday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,61,205,29.76,93,197,47.21,Chicken
BKK MAA,2025-06-12,Thursday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,62,205,30.24,47,197,23.86,Seafood
BKK MAA,2025-06-12,Thursday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,82,205,40.0,57,197,28.93,Vegetarian
BKK MAA,2025-06-13,Friday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,51,171,29.82,42,175,24.0,Seafood
BKK MAA,2025-06-13,Friday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,51,171,29.82,81,175,46.29,Chicken
BKK MAA,2025-06-13,Friday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,69,171,40.35,52,175,29.71,Vegetarian
BKK MAA,2025-06-14,Saturday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,82,205,40.0,60,205,29.27,Vegetarian
BKK MAA,2025-06-14,Saturday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,62,205,30.24,50,205,24.39,Seafood
BKK MAA,2025-06-14,Saturday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,61,205,29.76,95,205,46.34,Chicken
BKK MAA,2025-06-15,Sunday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,59,199,29.65,94,195,48.21,Chicken
BKK MAA,2025-06-15,Sunday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,80,199,40.2,50,195,25.64,Vegetarian
BKK MAA,2025-06-15,Sunday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,60,199,30.15,51,195,26.15,Seafood
BKK MAA,2025-06-16,Monday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,45,152,29.61,75,154,48.7,Chicken
BKK MAA,2025-06-16,Monday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,46,152,30.26,40,154,25.97,Seafood
BKK MAA,2025-06-16,Monday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,61,152,40.13,39,154,25.32,Vegetarian
BKK MAA,2025-06-17,Tuesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,78,193,40.41,53,184,28.8,Vegetarian
BKK MAA,2025-06-17,Tuesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,58,193,30.05,44,184,23.91,Seafood
BKK MAA,2025-06-17,Tuesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,57,193,29.53,87,184,47.28,Chicken
BKK MAA,2025-06-18,Wednesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,51,170,30.0,74,165,44.85,Chicken
BKK MAA,2025-06-18,Wednesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,68,170,40.0,47,165,28.48,Vegetarian
BKK MAA,2025-06-18,Wednesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,51,170,30.0,44,165,26.67,Seafood
BKK MAA,2025-06-19,Thursday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,57,141,40.43,43,146,29.45,Vegetarian
BKK MAA,2025-06-19,Thursday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,42,141,29.79,68,146,46.58,Chicken
BKK MAA,2025-06-19,Thursday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,42,141,29.79,35,146,23.97,Seafood
BKK MAA,2025-06-20,Friday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,51,169,30.18,43,170,25.29,Seafood
BKK MAA,2025-06-20,Friday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,50,169,29.59,79,170,46.47,Chicken
BKK MAA,2025-06-20,Friday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,68,169,40.24,48,170,28.24,Vegetarian
BKK MAA,2025-06-21,Saturday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,48,160,30.0,40,161,24.84,Seafood
BKK MAA,2025-06-21,Saturday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,48,160,30.0,77,161,47.83,Chicken
BKK MAA,2025-06-21,Saturday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,64,160,40.0,44,161,27.33,Vegetarian
BKK MAA,2025-06-22,Sunday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,59,147,40.14,38,152,25.0,Vegetarian
BKK MAA,2025-06-22,Sunday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,44,147,29.93,40,152,26.32,Seafood
BKK MAA,2025-06-22,Sunday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,44,147,29.93,74,152,48.68,Chicken
BKK MAA,2025-06-23,Monday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,50,165,30.3,43,167,25.75,Seafood
BKK MAA,2025-06-23,Monday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,66,165,40.0,44,167,26.35,Vegetarian
BKK MAA,2025-06-23,Monday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,49,165,29.7,80,167,47.9,Chicken
BKK MAA,2025-06-24,Tuesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,56,139,40.29,34,116,29.31,Vegetarian
BKK MAA,2025-06-24,Tuesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,42,139,30.22,27,116,23.28,Seafood
BKK MAA,2025-06-24,Tuesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,41,139,29.5,55,116,47.41,Chicken
BKK MAA,2025-06-25,Wednesday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,59,197,29.95,51,197,25.89,Seafood
BKK MAA,2025-06-25,Wednesday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,59,197,29.95,96,197,48.73,Chicken
BKK MAA,2025-06-25,Wednesday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,79,197,40.1,50,197,25.38,Vegetarian
BKK MAA,2025-06-26,Thursday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,69,172,40.12,46,175,26.29,Vegetarian
BKK MAA,2025-06-26,Thursday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,51,172,29.65,87,175,49.71,Chicken
BKK MAA,2025-06-26,Thursday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,52,172,30.23,42,175,24.0,Seafood
BKK MAA,2025-06-27,Friday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,66,165,40.0,47,165,28.48,Vegetarian
BKK MAA,2025-06-27,Friday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,50,165,30.3,43,165,26.06,Seafood
BKK MAA,2025-06-27,Friday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,49,165,29.7,75,165,45.45,Chicken
BKK MAA,2025-06-28,Saturday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,44,149,29.53,67,142,47.18,Chicken
BKK MAA,2025-06-28,Saturday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,45,149,30.2,36,142,25.35,Seafood
BKK MAA,2025-06-28,Saturday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,60,149,40.27,39,142,27.46,Vegetarian
BKK MAA,2025-06-29,Sunday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,77,191,40.31,45,188,23.94,Vegetarian
BKK MAA,2025-06-29,Sunday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,57,191,29.84,50,188,26.6,Seafood
BKK MAA,2025-06-29,Sunday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,57,191,29.84,93,188,49.47,Chicken
BKK MAA,2025-06-30,Monday,Y,Dinner,5C19 BKK FFM Baked Fish with Herbed Sauce,55,184,29.89,49,181,27.07,Seafood
BKK MAA,2025-06-30,Monday,Y,Dinner,5C22 BKK LRG Dakshini Dal with Coconut Rice and Mix Vegetable Pepper Masala,74,184,40.22,46,181,25.41,Vegetarian
BKK MAA,2025-06-30,Monday,Y,Dinner,5C19 BKK LRG Chicken Biryani with Flavoured Spiced Rice,55,184,29.89,86,181,47.51,Chicken
